simulated_process,response_process_shape,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: truncation parameter,transfer: RMSE,transfer: MSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
4,3,1,783362511,27.8824,600,24,0.0057146,0.021448,0.051681,0.33547,0.78515,0.23918,1.5092,0.21129,0.32592,2.4589,0.058539,2.4589,1.9062,1e-05         0.1,0.26408,0.223,0.028175,0.0018251,0.031024,0.0025594,0.03535,0.0012021,
0,2,1,2509711536,14.0549,300,17,0.026222,0.010716,0.18147,1.1402,0.61188,0.45261,2.8439,0.17129,0.79612,0.097533,1.0019,0.097548,1.4328,1e-05         0.1,0.12662,0.1315,0.091121,0.019034,0.13255,0.017954,0.27023,0.018994,
4,3,1,2813989453,17.6915,1200,34,0.0046524,0.01707,0.041132,0.2317,0.67022,0.20417,1.2653,0.22868,0.35273,2.3667,0.056342,2.3667,1.8347,1e-05         0.1,0.21121,0.21823,0.021351,0.0014705,0.022068,0.0014088,0.024721,0.0012975,
4,3,1,1032661204,18.8361,300,17,0.0058946,0.026003,0.062658,0.45708,0.9114,0.27764,1.7838,0.22205,0.34251,2.3404,0.055716,2.3405,1.8144,1e-05         0.1,0.2379,0.18105,0.027537,0.0046531,0.029967,0.0011801,0.0388,0.001555,
0,2,1,4119876466,16.1824,1200,34,0.003492,0.0039355,0.066648,0.41876,0.36454,0.26965,1.6943,0.083406,0.38765,0.05478,0.56272,0.054789,0.80473,1e-05         0.1,0.065756,0.071917,0.058327,0.02064,0.079837,0.019993,0.12367,0.018609,
4,3,3,1914229292,18.9111,1200,34,0.0012825,0.015823,0.038128,0.2434,0.68209,0.20778,1.2971,0.28575,0.44077,1.8724,0.049041,1.8724,1.5759,1e-05         0.1,0.51954,0.26105,0.020162,0.0013582,0.024718,0.006771,0.024035,0.0014591,
0,3,1,2077948943,15.1743,900,30,0.0072717,0.0047543,0.080513,0.50588,0.40007,0.29594,1.8594,0.11608,0.53949,0.5411,0.057194,0.54111,0.85437,1e-05         0.1,0.057891,0.060549,0.02035,0.0023083,0.019582,0.0034432,0.021923,0.0023628,
4,3,1,4030247493,20.3642,900,30,0.0019427,0.012785,0.030808,0.24116,0.71972,0.21925,1.4293,0.25862,0.39891,1.3113,0.031219,1.3114,1.0166,1e-05         0.1,0.26722,0.23392,0.02197,0.0017022,0.02039,0.0017587,0.028973,0.0011441,
4,3,3,1592459237,13.1295,300,17,0.013687,0.035877,0.086449,0.57164,1.0014,0.30505,1.9442,0.33992,0.52433,4.2273,0.11072,4.2274,3.5578,1e-05         0.1,0.46236,0.29181,0.042846,0.0030387,0.04548,0.010236,0.044096,0.00095064,
4,3,1,3345563958,20.437,1200,34,0.0019973,0.013995,0.033723,0.20944,0.61569,0.18756,1.1938,0.2468,0.38069,1.9097,0.045464,1.9098,1.4805,1e-05         0.1,0.20848,0.21475,0.020772,0.0017861,0.022022,0.001332,0.030855,0.001357,
0,3,1,3438690539,19.7583,900,30,0.0037141,0.0050631,0.085743,0.53874,0.45204,0.33438,2.101,0.13246,0.61563,0.67318,0.071155,0.6732,1.0629,1e-05         0.1,0.065171,0.067485,0.024107,0.0022781,0.019661,0.0028554,0.037285,0.0021326,
4,2,2,3351125887,11.8621,600,24,0.011052,0.032255,0.077724,0.44779,0.93434,0.28462,1.765,0.29252,0.45121,0.10613,1.0575,0.10615,1.4367,1e-05         0.1,0.17464,0.13015,0.076412,0.017763,0.12212,0.023324,0.15049,0.01471,
1,2,3,838119175,12.7964,300,17,0.027941,0.017973,0.10897,0.94275,0.81288,0.36643,2.3899,0.20611,0.35013,0.08527,0.66068,0.085294,1.2375,1e-05         0.1,0.45764,0.20829,0.088061,0.014202,0.14895,0.022087,0.26206,0.013734,
0,2,3,2254493902,14.9805,300,17,0.045679,0.01006,0.17037,1.0705,0.60239,0.44559,2.7997,0.14049,0.65298,0.084068,0.6517,0.084094,1.2213,1e-05         0.1,0.4647,0.22118,0.11068,0.028656,0.23407,0.022931,0.34455,0.013678,
1,3,1,1300757535,22.0454,300,17,0.046867,0.032112,0.19468,0.90983,0.85419,0.38506,2.3095,0.33476,0.56868,4.9727,0.21898,4.9727,5.3142,1e-05         0.1,0.39523,0.30556,0.049079,0.0033883,0.050012,0.00351,0.11366,0.0015949,
1,3,3,2858664651,25.1278,600,24,0.0038085,0.00978,0.059293,0.58939,0.61406,0.27681,1.8104,0.16791,0.28524,0.96274,0.074231,0.9629,1.202,1e-05         0.1,0.48595,0.36151,0.030728,0.0019336,0.033906,0.002205,0.055048,0.0018147,
4,3,3,4267990879,16.7534,600,24,0.0029054,0.025068,0.060404,0.40985,0.88236,0.26879,1.711,0.22473,0.34665,2.2054,0.057762,2.2055,1.8561,1e-05         0.1,0.5455,0.29761,0.03391,0.004158,0.041053,0.0077004,0.06129,0.0011128,
1,3,1,2250592979,14.6673,300,17,0.016973,0.021927,0.13293,1.0773,0.88293,0.39801,2.533,0.31849,0.54105,2.4907,0.10968,2.4907,2.6618,1e-05         0.1,0.37666,0.28197,0.02826,0.0018897,0.02781,0.0020218,0.044877,0.0019952,
1,3,3,18552151,24.6823,300,17,0.011722,0.017342,0.10514,0.8228,0.77266,0.3483,2.1711,0.33143,0.56303,2.3591,0.1819,2.3592,2.9451,1e-05         0.1,0.48619,0.3988,0.048124,0.0027417,0.057782,0.010053,0.075825,0.0014654,
4,2,2,1626433267,16.3473,300,17,0.022647,0.036461,0.087858,0.5756,1.0834,0.33003,2.1164,0.32067,0.49463,0.21068,2.0994,0.2107,2.8515,1e-05         0.1,0.18446,0.20956,0.1322,0.023918,0.19949,0.024044,0.38812,0.021004,
0,2,1,634616032,11.6186,600,24,0.020231,0.0076307,0.12923,0.81195,0.53454,0.39541,2.4844,0.16204,0.7531,0.080765,0.82965,0.080776,1.1864,1e-05         0.1,0.14307,0.12425,0.081263,0.019849,0.13608,0.02076,0.15473,0.020486,
0,2,3,131506996,18.4731,600,24,0.0051351,0.0065565,0.11103,0.69765,0.47815,0.35369,2.2223,0.1138,0.52891,0.054069,0.41915,0.054116,0.78593,1e-05         0.1,0.49613,0.17353,0.079299,0.01726,0.10634,0.016659,0.22089,0.018891,
0,2,2,2027793591,13.9418,300,17,0.0445,0.011728,0.19861,1.2479,0.6483,0.47956,3.0131,0.23119,1.0745,0.12715,1.3061,0.1272,1.8683,1e-05         0.1,0.23646,0.27973,0.14201,0.018832,0.26612,0.029873,0.50494,0.020623,
0,2,2,638637058,24.6518,1200,34,0.0021829,0.00438,0.074175,0.46606,0.42381,0.31349,1.9697,0.15584,0.72431,0.055551,0.57064,0.055561,0.81606,1e-05         0.1,0.087929,0.062737,0.059644,0.02208,0.071574,0.020414,0.12286,0.022817,
1,3,3,1099708593,15.1943,300,17,0.018381,0.019991,0.1212,0.83343,0.71272,0.32128,2.0413,0.27387,0.46525,1.306,0.1007,1.3061,1.6305,1e-05         0.1,0.50563,0.38035,0.04884,0.010686,0.047606,0.0021044,0.083859,0.0022543,
0,3,3,2127985649,22.5878,300,17,0.011064,0.010213,0.17296,1.0868,0.62591,0.46299,2.909,0.15902,0.73908,1.6698,0.1332,1.6699,2.6072,1e-05         0.1,0.31042,0.16943,0.057164,0.01269,0.050516,0.011975,0.1098,0.0014985,
0,2,2,1331516685,11.6296,900,30,0.005309,0.0052587,0.089055,0.55955,0.433,0.32029,2.0125,0.1033,0.48009,0.065083,0.66856,0.065102,0.9562,1e-05         0.1,0.13076,0.081921,0.057847,0.021425,0.097265,0.020638,0.10382,0.018987,
4,2,3,1057432053,24.0679,600,24,0.0032584,0.019202,0.046271,0.27856,0.72527,0.22094,1.379,0.2395,0.36943,0.13755,1.0337,0.13759,1.823,1e-05         0.1,0.3846,0.14854,0.083929,0.015399,0.11664,0.015255,0.23813,0.015095,
0,2,1,2089621400,12.4126,300,17,0.018531,0.0096073,0.1627,1.0223,0.58508,0.43279,2.7193,0.14497,0.67377,0.15487,1.5909,0.15488,2.2749,1e-05         0.1,0.13762,0.11429,0.089772,0.022643,0.1544,0.020747,0.2317,0.021607,
4,2,1,1610268045,12.9616,300,17,0.048783,0.050329,0.12127,0.8433,1.2793,0.3897,2.5504,0.31021,0.4785,0.22828,2.2425,0.2283,3.0117,1e-05         0.1,0.12382,0.1359,0.090797,0.025795,0.14079,0.020759,0.22524,0.019266,
0,3,3,816188819,16.5061,300,17,0.014465,0.0081067,0.13729,0.8626,0.56955,0.4213,2.6471,0.20403,0.94828,1.5673,0.12502,1.5676,2.4474,1e-05         0.1,0.26476,0.10857,0.024616,0.0019927,0.03713,0.0046255,0.033855,0.001319,
1,3,3,3732108982,18.5104,900,30,0.0028886,0.0096618,0.058576,0.51046,0.57029,0.25708,1.6642,0.16177,0.2748,0.96092,0.074091,0.96097,1.1996,1e-05         0.1,0.42882,0.34484,0.023394,0.0036813,0.027632,0.0056651,0.03332,0.0017547,
4,3,2,2655317276,24.0897,600,24,0.0076105,0.02331,0.056168,0.40751,0.86,0.26198,1.6756,0.21143,0.32613,3.7638,0.076659,3.7639,2.8038,1e-05         0.1,0.2219,0.18263,0.026045,0.001864,0.030109,0.0020435,0.036199,0.0010245,
0,3,3,2583772469,12.9822,600,24,0.0070946,0.0065932,0.11166,0.70156,0.52519,0.38848,2.4409,0.21679,1.0076,1.3946,0.11124,1.3949,2.1777,1e-05         0.1,0.43839,0.1377,0.054926,0.0018365,0.077489,0.0082825,0.12569,0.0014766,
1,2,3,1283095533,19.4662,600,24,0.0096539,0.0092207,0.055902,0.49698,0.59074,0.26629,1.7044,0.17434,0.29616,0.17819,1.3806,0.1782,2.5855,1e-05         0.1,0.3615,0.15668,0.077596,0.017533,0.12061,0.015093,0.19512,0.01478,
1,3,1,464306167,21.5527,300,17,0.010477,0.015837,0.096012,0.74895,0.67659,0.305,1.9886,0.21192,0.36001,1.782,0.078474,1.7821,1.9045,1e-05         0.1,0.37561,0.30205,0.030662,0.0029436,0.032853,0.0024148,0.04062,0.0022958,
1,2,2,844789592,16.3212,900,30,0.0067828,0.011384,0.069017,0.53395,0.62657,0.28245,1.8317,0.25707,0.4367,0.10828,1.1105,0.10829,1.5927,1e-05         0.1,0.12878,0.11214,0.083592,0.019987,0.11883,0.022038,0.21792,0.017448,
4,2,2,2303627160,13.4619,300,17,0.02042,0.036859,0.088816,0.56192,1.0071,0.3068,1.9365,0.29948,0.46195,0.18103,1.8039,0.18104,2.4502,1e-05         0.1,0.28187,0.26987,0.15658,0.023801,0.28395,0.021648,0.53043,0.022415,
0,2,1,4068636750,13.2684,600,24,0.0056131,0.0063568,0.10765,0.6764,0.46494,0.34392,2.1609,0.1593,0.74039,0.098684,1.0137,0.098696,1.4496,1e-05         0.1,0.089528,0.1207,0.079391,0.020391,0.13296,0.02054,0.19542,0.016041,
0,3,2,1716812886,19.9793,900,30,0.0088099,0.0049901,0.084508,0.53098,0.43823,0.32416,2.0368,0.10295,0.47848,0.90516,0.095675,0.9052,1.4292,1e-05         0.1,0.12728,0.072494,0.034803,0.0030554,0.037701,0.0041808,0.061319,0.0017975,
1,2,3,1120774545,22.1919,900,30,0.017007,0.015141,0.091792,0.56428,0.64567,0.29106,1.7792,0.25134,0.42697,0.071355,0.55287,0.071408,1.036,1e-05         0.1,0.36004,0.13135,0.067105,0.022706,0.094971,0.018238,0.14608,0.013367,
4,2,1,345113295,14.6592,600,24,0.026906,0.035442,0.085401,0.49264,1.0037,0.30574,1.8619,0.34788,0.53661,0.22618,2.222,0.22619,2.9839,1e-05         0.1,0.076961,0.079463,0.05649,0.020842,0.089363,0.022764,0.11438,0.022005,
0,2,2,1911543444,16.2106,900,30,0.0044777,0.0051641,0.087454,0.54949,0.43662,0.32297,2.0293,0.13973,0.64941,0.055188,0.56692,0.055205,0.81084,1e-05         0.1,0.22498,0.18664,0.10769,0.024835,0.19534,0.02504,0.13925,0.019136,
1,3,3,2175300519,20.2665,600,24,0.012467,0.014006,0.084915,0.70787,0.69743,0.31439,2.1013,0.22896,0.38895,1.1077,0.085406,1.1078,1.3829,1e-05         0.1,0.47881,0.4221,0.041549,0.003113,0.056376,0.0026597,0.079538,0.0018128,
4,2,2,2269715911,17.5887,300,17,0.010553,0.025714,0.061962,0.45409,0.95383,0.29056,1.8916,0.27538,0.42478,0.19098,1.9031,0.19102,2.5852,1e-05         0.1,0.22999,0.23759,0.1266,0.022827,0.25061,0.022735,0.39348,0.019021,
1,2,3,871314836,18.8989,1200,34,0.0053376,0.0073671,0.044664,0.36351,0.49213,0.22184,1.3891,0.17377,0.29519,0.062486,0.48415,0.062504,0.90686,1e-05         0.1,0.28157,0.093167,0.058081,0.015544,0.080489,0.015338,0.11667,0.014913,
4,2,3,473285105,25.3076,600,24,0.005582,0.021907,0.052788,0.35815,0.81296,0.24765,1.5907,0.19743,0.30453,0.18343,1.3785,0.18346,2.4307,1e-05         0.1,0.31974,0.16251,0.062561,0.015352,0.10571,0.018467,0.11229,0.018956,
1,3,2,589954039,20.3208,1200,34,0.0072069,0.0076904,0.046624,0.44896,0.50847,0.22921,1.4848,0.1937,0.32905,1.1734,0.051672,1.1735,1.2863,1e-05         0.1,0.99983,21.7493,0.048627,0.0040198,0.054156,0.002322,0.087727,0.001534,
4,3,1,3026507223,19.9552,300,17,0.0093847,0.031087,0.074909,0.59151,0.97253,0.29626,1.9104,0.24864,0.38352,3.5739,0.085083,3.574,2.7706,1e-05         0.1,0.12814,0.097727,0.02367,0.0060076,0.030581,0.006382,0.030154,0.0013775,
1,2,3,188911411,19.5537,900,30,0.0080685,0.0095438,0.057861,0.44077,0.55332,0.24943,1.5869,0.18501,0.31429,0.086504,0.67025,0.086537,1.2555,1e-05         0.1,0.32541,0.1018,0.056777,0.016848,0.091874,0.023103,0.10653,0.017645,
4,3,1,384034359,21.8803,300,17,0.0086386,0.024503,0.059042,0.38243,0.83707,0.255,1.6066,0.25755,0.39727,2.9473,0.070165,2.9473,2.2848,1e-05         0.1,0.23288,0.18789,0.032059,0.0027658,0.030496,0.0030459,0.046069,0.0012206,
4,3,3,2014792184,14.9637,600,24,0.0041733,0.02366,0.057011,0.36419,0.81043,0.24688,1.582,0.22822,0.35203,3.7061,0.097069,3.7063,3.1193,1e-05         0.1,0.51742,0.26666,0.043972,0.0020219,0.061868,0.0053246,0.086934,0.0013668,
1,2,1,604416202,19.7053,900,30,0.0044173,0.0076276,0.046243,0.46165,0.5332,0.24036,1.5759,0.17419,0.29591,0.086226,0.88431,0.086249,1.2689,1e-05         0.1,0.097662,0.10338,0.071432,0.021186,0.10135,0.021041,0.1508,0.017125,
0,3,3,287821815,11.1263,300,17,0.010957,0.011107,0.1881,1.1819,0.67652,0.50043,3.1443,0.24659,1.1461,1.9869,0.15849,1.9871,3.1023,1e-05         0.1,0.36729,0.11055,0.028885,0.0051008,0.046044,0.0022749,0.028833,0.0014905,
4,3,1,764147740,28.1815,300,17,0.0061401,0.026477,0.0638,0.42505,0.9934,0.30262,1.9285,0.29049,0.44808,3.6942,0.087947,3.6943,2.8639,1e-05         0.1,0.34431,0.26559,0.047577,0.0013614,0.041002,0.0027995,0.086473,0.0010279,
4,3,3,1835685538,18.6752,1200,34,0.0038317,0.019177,0.04621,0.28324,0.73004,0.22239,1.391,0.24483,0.37765,1.4879,0.03897,1.488,1.2523,1e-05         0.1,0.46051,0.31613,0.036312,0.0017102,0.044153,0.0062735,0.069354,0.0012914,
1,3,3,3542596392,25.259,300,17,0.015765,0.024486,0.14845,0.97641,0.78341,0.35315,2.1693,0.29095,0.49426,1.6943,0.13063,1.6944,2.1152,1e-05         0.1,0.55012,0.42738,0.067531,0.0037484,0.099298,0.0048059,0.14766,0.0014252,
1,2,1,893815657,14.7985,300,17,0.010405,0.016426,0.099583,0.68868,0.74413,0.33544,2.0545,0.25603,0.43494,0.15303,1.5694,0.15307,2.2519,1e-05         0.1,0.37219,0.29945,0.15172,0.023835,0.29972,0.019481,0.35123,0.013987,
0,2,3,3944210222,13.151,300,17,0.014406,0.010018,0.16965,1.066,0.65445,0.4841,3.0417,0.18038,0.83837,0.16577,1.285,0.16581,2.408,1e-05         0.1,0.4757,0.24933,0.078551,0.014096,0.19091,0.015371,0.24059,0.014225,
0,3,2,2825797705,17.5433,300,17,0.01478,0.0093953,0.15911,0.99971,0.63763,0.47166,2.9635,0.22444,1.0431,1.3666,0.14445,1.3667,2.158,1e-05         0.1,0.16624,0.11511,0.05937,0.0037812,0.06458,0.0083565,0.10908,0.0017134,
1,2,3,2455818671,13.1907,300,17,0.021924,0.026001,0.15764,1.1482,0.78652,0.35455,2.2828,0.26965,0.45806,0.29646,2.297,0.29649,4.3017,1e-05         0.1,0.57058,0.23421,0.10786,0.017064,0.17848,0.018871,0.28523,0.015018,
0,2,2,2482187938,12.6877,300,17,0.012647,0.0075792,0.12835,0.80647,0.55599,0.41127,2.5841,0.11853,0.55089,0.11195,1.15,0.11199,1.6449,1e-05         0.1,0.19861,0.16676,0.098376,0.02487,0.18565,0.024787,0.21824,0.024717,
4,2,1,1485346136,14.1433,600,24,0.0032394,0.022424,0.054034,0.35567,0.84841,0.25845,1.6295,0.30347,0.46811,0.13336,1.3102,0.13338,1.7595,1e-05         0.1,0.11724,0.079209,0.065774,0.016895,0.088826,0.019572,0.16119,0.015566,
4,2,2,3941969816,18.1179,300,17,0.0034427,0.022565,0.054373,0.3748,0.83356,0.25392,1.628,0.2528,0.38994,0.15037,1.4984,0.1504,2.0355,1e-05         0.1,0.21987,0.182,0.12266,0.019576,0.21527,0.023931,0.36499,0.018246,
0,2,1,2507263393,11.2538,600,24,0.0047506,0.0062698,0.10618,0.66714,0.45965,0.34001,2.1363,0.12455,0.57886,0.065366,0.67147,0.065376,0.96022,1e-05         0.1,0.11628,0.10651,0.071562,0.020221,0.096208,0.019627,0.17262,0.019599,
1,2,1,3388889715,14.5154,300,17,0.013548,0.01972,0.11955,0.88376,0.78394,0.35339,2.2742,0.25936,0.44059,0.13749,1.4101,0.13751,2.023,1e-05         0.1,0.12465,0.14937,0.074709,0.0202,0.14309,0.023846,0.16736,0.024015,
4,2,3,2968816510,18.4775,900,30,0.0031482,0.017737,0.04274,0.25862,0.73542,0.22403,1.3925,0.21452,0.33089,0.11442,0.85984,0.11446,1.5164,1e-05         0.1,0.25285,0.12795,0.079995,0.015433,0.084028,0.016252,0.21178,0.017072,
4,2,2,313133559,24.2814,1200,34,0.0046012,0.016189,0.03901,0.26327,0.71609,0.21814,1.3771,0.20763,0.32026,0.088814,0.88503,0.088829,1.2022,1e-05         0.1,0.085644,0.054168,0.052135,0.022284,0.057131,0.021707,0.096834,0.019308,
1,3,1,3710930099,22.2455,300,17,0.0082734,0.016007,0.097047,0.79729,0.7398,0.33349,2.1704,0.20617,0.35024,2.3979,0.10559,2.398,2.5626,1e-05         0.1,0.38637,0.30165,0.029523,0.0022816,0.030249,0.0057007,0.033945,0.0015883,
4,2,1,1110058262,13.2453,300,17,0.0042305,0.021952,0.052896,0.34475,0.82842,0.25236,1.6103,0.21553,0.33246,0.1776,1.7447,0.17761,2.343,1e-05         0.1,0.15885,0.15557,0.095733,0.023864,0.13488,0.019608,0.19892,0.01623,
1,2,2,137977462,13.3907,300,17,0.022242,0.01288,0.078086,0.836,0.68299,0.30788,2.0614,0.17269,0.29337,0.16416,1.6836,0.16419,2.4148,1e-05         0.1,0.27573,0.33622,0.14497,0.023954,0.2198,0.025243,0.46142,0.018151,
4,2,2,1600923756,18.2531,300,17,0.0084851,0.029589,0.071298,0.47493,0.87458,0.26642,1.722,0.22384,0.34527,0.13616,1.3569,0.1362,1.8434,1e-05         0.1,0.20871,0.21069,0.10798,0.029892,0.19022,0.02467,0.27517,0.016022,
1,3,3,338160929,16.3686,300,17,0.021972,0.012479,0.075654,0.61107,0.68541,0.30897,1.9416,0.22332,0.37937,1.0296,0.079383,1.0296,1.2853,1e-05         0.1,0.47218,0.3484,0.027396,0.0020443,0.036908,0.004343,0.035606,0.001553,
1,3,1,2487420038,18.6751,300,17,0.040911,0.020239,0.1227,0.80546,0.77064,0.34739,2.1848,0.24998,0.42465,2.6854,0.11825,2.6854,2.8698,1e-05         0.1,0.36957,0.29887,0.027557,0.0031307,0.03016,0.0021216,0.056603,0.0017394,
0,3,3,417336794,18.5346,1200,34,0.0034339,0.0041106,0.069612,0.43739,0.38883,0.28762,1.8072,0.08294,0.38548,0.667,0.053204,0.66708,1.0415,1e-05         0.1,0.17847,0.086428,0.021217,0.0018193,0.023011,0.0022216,0.030008,0.0014914,
1,2,2,1782717662,20.5512,1200,34,0.0039952,0.0073084,0.044308,0.36712,0.50093,0.22581,1.4298,0.20141,0.34215,0.072384,0.74234,0.072394,1.0647,1e-05         0.1,0.10652,0.093513,0.070521,0.022668,0.089131,0.021611,0.13995,0.018247,
4,2,2,1108588146,24.5243,600,24,0.0042099,0.024558,0.059175,0.36513,0.93922,0.28611,1.7924,0.25923,0.39985,0.15064,1.5012,0.15066,2.039,1e-05         0.1,0.16895,0.1317,0.081799,0.023546,0.13408,0.020872,0.19581,0.020819,
0,2,1,4087150373,15.4107,900,30,0.0043926,0.0051861,0.087826,0.55183,0.44445,0.32876,2.0657,0.095637,0.4445,0.06635,0.68158,0.066359,0.97466,1e-05         0.1,0.10676,0.087443,0.068795,0.022183,0.086432,0.019841,0.15768,0.022962,
4,3,3,2788599938,30.2334,600,24,0.004056,0.024211,0.058339,0.37534,0.90691,0.27627,1.7141,0.35195,0.54289,2.5943,0.067947,2.5943,2.1834,1e-05         0.1,0.58925,0.32826,0.021421,0.0026009,0.028938,0.0033064,0.022339,0.001201,
0,2,1,2831948302,16.7121,1200,34,0.0030692,0.0044898,0.076035,0.47774,0.39338,0.29099,1.8283,0.094541,0.4394,0.052482,0.53912,0.05249,0.77096,1e-05         0.1,0.086057,0.077026,0.065376,0.019391,0.079777,0.020616,0.14648,0.021842,
0,2,3,2966382004,15.3733,600,24,0.0052646,0.0053587,0.090749,0.57019,0.43934,0.32498,2.0419,0.18157,0.8439,0.11137,0.86331,0.11142,1.6181,1e-05         0.1,0.35366,0.1517,0.084361,0.015066,0.12703,0.015771,0.21456,0.014031,
4,2,1,3118234535,19.6398,300,17,0.0062043,0.01581,0.038097,0.27413,0.76466,0.23294,1.4882,0.22061,0.34028,0.19911,1.956,0.19912,2.6268,1e-05         0.1,0.28933,0.20609,0.097713,0.016491,0.16408,0.02182,0.22642,0.016957,
0,3,2,236219349,20.4813,300,17,0.010739,0.008238,0.13951,0.87657,0.54942,0.40641,2.5536,0.13295,0.6179,1.3057,0.13801,1.3058,2.0617,1e-05         0.1,0.19243,0.14003,0.059026,0.0043047,0.081875,0.003352,0.12999,0.0015556,
1,2,1,2793301642,16.4711,900,30,0.0074527,0.010507,0.063702,0.46423,0.58923,0.26561,1.66,0.22453,0.38142,0.098924,1.0145,0.098937,1.4555,1e-05         0.1,0.082283,0.10348,0.068665,0.019684,0.087691,0.018622,0.11957,0.021173,
1,2,2,1795554087,20.5881,300,17,0.040199,0.027628,0.1675,0.96918,0.75492,0.3403,2.1437,0.25131,0.42692,0.094278,0.96688,0.094324,1.3872,1e-05         0.1,0.23548,0.22651,0.094898,0.02806,0.23039,0.01797,0.19286,0.024522,
1,2,3,2783739997,15.0747,300,17,0.019806,0.017024,0.10321,0.93226,0.75046,0.33829,2.1705,0.21954,0.37294,0.20218,1.5665,0.2022,2.9337,1e-05         0.1,0.49022,0.28895,0.13541,0.015423,0.21426,0.031743,0.41436,0.012564,
1,2,2,739811390,19.509,600,24,0.006488,0.0078594,0.047649,0.43325,0.53141,0.23955,1.5512,0.14954,0.25404,0.095579,0.98022,0.09559,1.4059,1e-05         0.1,0.13822,0.13359,0.08296,0.019086,0.12326,0.025494,0.17939,0.015736,
4,3,1,425124972,18.3081,900,30,0.0069436,0.015976,0.038497,0.25703,0.71476,0.21773,1.3874,0.21565,0.33264,1.7207,0.040964,1.7207,1.3339,1e-05         0.1,0.22414,0.19995,0.018284,0.0013857,0.018043,0.0018743,0.019257,0.0012345,
0,3,3,3425452229,12.1294,600,24,0.0041574,0.0061507,0.10416,0.65447,0.46655,0.34511,2.1684,0.11054,0.51378,1.1799,0.094118,1.18,1.8423,1e-05         0.1,0.21859,0.085808,0.023776,0.0037444,0.026271,0.0023066,0.036035,0.0016889,
0,3,1,2197792265,15.5875,900,30,0.0052686,0.0052408,0.088752,0.55765,0.43863,0.32446,2.0386,0.14813,0.68846,0.65627,0.069368,0.65628,1.0362,1e-05         0.1,0.060774,0.065292,0.019523,0.0021735,0.017733,0.0022539,0.025369,0.0019845,
0,2,2,2911067486,14.7847,900,30,0.0056961,0.0045957,0.077828,0.48901,0.4207,0.31119,1.9553,0.093975,0.43677,0.059011,0.60618,0.059027,0.86697,1e-05         0.1,0.094739,0.066311,0.058896,0.021845,0.086436,0.021974,0.1135,0.018673,
0,2,1,515246463,17.4872,600,24,0.0099441,0.0046673,0.07904,0.49662,0.40788,0.30171,1.8957,0.084406,0.3923,0.071962,0.73923,0.071974,1.0571,1e-05         0.1,0.16735,0.14225,0.097525,0.023185,0.13512,0.018309,0.20003,0.015371,
0,2,3,1894234680,19.3487,600,24,0.013731,0.0064128,0.1086,0.68236,0.49347,0.36502,2.2935,0.13397,0.62264,0.12505,0.96937,0.12507,1.8165,1e-05         0.1,0.30089,0.15719,0.086273,0.015544,0.12677,0.016276,0.23132,0.015965,
1,2,2,3159214432,16.8404,300,17,0.015957,0.014259,0.086449,0.85392,0.72016,0.32464,2.1219,0.2037,0.34604,0.11555,1.1851,0.11559,1.7,1e-05         0.1,0.19764,0.20019,0.11832,0.026966,0.20374,0.020103,0.32462,0.016411,
1,2,3,3164153213,23.5542,600,24,0.02711,0.016645,0.10091,0.69605,0.72369,0.32623,2.0679,0.2223,0.37763,0.12953,1.0036,0.12956,1.8798,1e-05         0.1,0.40339,0.17279,0.091684,0.017719,0.14423,0.015133,0.23848,0.014424,
0,2,3,3430240125,11.3194,300,17,0.0085261,0.0091456,0.15488,0.97314,0.61149,0.45232,2.842,0.1757,0.8166,0.11863,0.91962,0.11865,1.7232,1e-05         0.1,0.51432,0.28164,0.11556,0.013776,0.19115,0.015452,0.38876,0.012675,
1,2,2,4203021030,13.0622,300,17,0.022915,0.015544,0.094236,0.9813,0.75167,0.33884,2.2331,0.25543,0.43392,0.19436,1.9933,0.1944,2.8591,1e-05         0.1,0.21354,0.2034,0.11061,0.022529,0.23084,0.023683,0.19183,0.017635,
4,2,2,1441009371,12.9101,300,17,0.016743,0.02881,0.069421,0.41441,1.0425,0.31759,1.9928,0.30863,0.47607,0.23855,2.3771,0.23857,3.2288,1e-05         0.1,0.18784,0.25652,0.10847,0.026251,0.24937,0.019231,0.32082,0.023391,
0,2,3,3748611281,16.3254,300,17,0.018613,0.010061,0.17039,1.0706,0.61558,0.45535,2.861,0.17682,0.8218,0.20904,1.6205,0.20907,3.0364,1e-05         0.1,0.5268,0.25182,0.093568,0.026131,0.18036,0.01926,0.19285,0.010081,
1,2,1,53919173,17.9109,1200,34,0.0048034,0.0090341,0.054771,0.38004,0.48138,0.217,1.3419,0.18216,0.30944,0.075161,0.77082,0.075181,1.106,1e-05         0.1,0.073547,0.071767,0.066251,0.021823,0.085286,0.020279,0.14396,0.020537,
