simulated_process,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: tikhonov parameter,transfer: RMSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
0,1,2902718437,7.631,600,24,0.0043878,0.14205,0.10345,0.64997,1.8019,0.36037,2.2643,0.71257,0.89541,21.879,0.073147,21.8794,5.965,0.041667,0.23631,0.066602,0.027608,0.080898,0.02819,0.11313,0.027486,
0,1,1497603618,7.7973,600,24,0.01692,0.11671,0.084994,0.53403,1.758,0.35159,2.2091,0.42794,0.53775,28.6927,0.081298,28.6931,8.5735,0.041667,0.15312,0.053346,0.028898,0.044814,0.022897,0.077543,0.032233,
0,1,2975374779,7.6816,600,24,0.0117,0.098009,0.071377,0.44847,1.5246,0.30491,1.9158,0.4981,0.62591,24.1011,0.07092,24.1027,6.5692,0.041667,0.19579,0.050015,0.027075,0.058513,0.026209,0.07079,0.023271,
0,2,165798377,7.3316,900,30,0.0048733,0.084137,0.061274,0.385,1.3695,0.27388,1.7209,0.34696,0.43599,31.2954,0.082039,31.2977,8.8863,0.033333,0.17489,0.061739,0.025181,0.079213,0.026022,0.10513,0.025344,
1,1,825278220,13.614,900,30,0.018513,0.35915,0.068437,0.41561,2.4013,0.25958,1.601,1.0382,0.41482,82.4051,0.13252,82.4055,17.5016,0.033333,0.27199,0.037388,0.024496,0.043741,0.023734,0.041503,0.022597,
0,2,2191109876,7.351,900,30,0.0037196,0.09695,0.070605,0.44362,1.4614,0.29227,1.8364,0.48796,0.61317,19.8167,0.06823,19.8183,5.2408,0.033333,0.25375,0.061877,0.028375,0.072369,0.02501,0.08988,0.029064,
1,1,2705677993,13.5698,900,30,0.0045627,0.28699,0.054688,0.33024,2.0293,0.21937,1.3172,0.87616,0.35008,58.9094,0.046888,58.9102,10.3402,0.033333,0.23995,0.089742,0.052172,0.099225,0.052777,0.12617,0.058794,
1,1,2385690736,13.6081,900,30,0.0083837,0.26944,0.051344,0.4243,2.1928,0.23704,1.4629,0.82222,0.32852,74.3968,0.1033,74.399,15.1006,0.033333,0.30972,0.043766,0.019777,0.051189,0.019287,0.068842,0.022457,
1,2,2711035597,17.2167,900,30,0.0060662,0.15477,0.029492,0.28626,1.8865,0.20394,1.2985,0.67082,0.26803,27.3017,0.046905,27.3033,6.1314,0.033333,0.23837,0.056808,0.022234,0.068537,0.026678,0.081503,0.02137,
4,1,3754551635,11.707,300,17,0.010954,0.4672,0.11449,0.8817,3.5399,0.30325,2.003,0.91097,0.40443,97.0828,0.14473,97.089,15.1155,0.058824,0.3573,0.055011,0.022361,0.054195,0.014978,0.095752,0.015027,
1,3,3514390666,8.7301,300,17,0.0073219,0.45956,0.087572,0.6576,2.6894,0.29073,1.753,0.97458,0.3894,125.2435,0.20491,125.2446,25.537,0.058824,0.39121,0.057774,0.020552,0.074151,0.017314,0.079496,0.018337,
1,3,2155436730,8.6701,300,17,0.0076111,0.30873,0.058829,0.5471,2.3503,0.25407,1.5595,0.7436,0.29711,65.8062,0.1251,65.8077,13.9947,0.058824,0.47773,0.096158,0.015328,0.11717,0.022739,0.22105,0.01423,
0,2,81357918,7.3513,900,30,0.004485,0.073719,0.053687,0.33733,1.3853,0.27704,1.7407,0.33484,0.42076,11.9023,0.10765,11.9033,5.2586,0.033333,0.28016,0.10457,0.048228,0.12453,0.057251,0.14837,0.050439,
0,2,318219420,7.3819,900,30,0.0068272,0.11716,0.085321,0.53609,1.6817,0.33632,2.1132,0.50939,0.64009,32.5334,0.11351,32.5344,8.9247,0.033333,0.19809,0.064087,0.027164,0.063251,0.026518,0.08752,0.027407,
0,1,3928485982,7.9217,600,24,0.0053357,0.12856,0.093628,0.58828,1.6823,0.33645,2.114,0.76683,0.9636,24.1432,0.083033,24.144,6.3709,0.041667,0.23922,0.074385,0.02906,0.062502,0.022025,0.12464,0.02154,
0,1,1439148105,7.942,600,24,0.004823,0.10248,0.074636,0.46895,1.5855,0.31708,1.9923,0.46713,0.587,24.7163,0.075129,24.7181,6.7207,0.041667,0.22386,0.061727,0.025863,0.073213,0.026062,0.089215,0.016048,
1,2,1887250207,17.2346,900,30,0.0059714,0.17741,0.033807,0.26091,1.9856,0.21465,1.3485,0.72351,0.28908,21.012,0.0459,21.0125,5.2,0.033333,0.1348,0.046044,0.025445,0.044395,0.02108,0.060948,0.01863,
0,1,3274465832,7.7155,600,24,0.0061615,0.12143,0.088432,0.55564,1.6675,0.33349,2.0954,0.51617,0.64861,25.1117,0.060636,25.1118,6.997,0.041667,0.15974,0.048725,0.021658,0.060109,0.026392,0.084389,0.027098,
4,1,1102295329,11.4517,300,17,0.0091079,0.39032,0.095646,0.63956,3.3503,0.28701,1.8068,1.0632,0.47202,65.382,0.14464,65.3834,13.1099,0.058824,0.27989,0.051981,0.023477,0.07213,0.019697,0.071208,0.022943,
0,1,2263835491,7.753,600,24,0.0010911,0.09547,0.069527,0.43685,1.5391,0.30782,1.9341,0.54868,0.68947,32.1403,0.086111,32.1435,8.3677,0.041667,0.15887,0.046699,0.023971,0.052589,0.023188,0.072019,0.025092,
4,1,3705873099,11.7607,300,17,0.022296,0.38672,0.094765,0.54752,3.0217,0.25886,1.5786,0.79018,0.3508,76.9098,0.14817,76.9111,16.5166,0.058824,0.21876,0.058586,0.023066,0.076616,0.027041,0.10783,0.022509,
4,2,2574577617,7.7741,600,24,0.0082527,0.1896,0.046461,0.31067,2.2796,0.19529,1.233,0.61125,0.27137,52.1877,0.098382,52.1886,9.5725,0.041667,0.33871,0.073508,0.027683,0.08503,0.025844,0.11564,0.032916,
4,1,3024622293,12.158,300,17,0.020116,0.30053,0.073645,0.46376,2.8159,0.24123,1.5377,0.89729,0.39835,34.7427,0.076939,34.7436,8.1323,0.058824,0.30558,0.09243,0.022541,0.091885,0.023855,0.18707,0.015526,
1,3,553993658,8.7383,300,17,0.0096696,0.43746,0.08336,0.57909,2.7609,0.29845,1.8872,0.94263,0.37663,119.8452,0.15151,119.8482,22.3479,0.058824,0.4372,0.06114,0.012666,0.084416,0.013706,0.11438,0.013943,
1,2,4062381654,18.9981,600,24,0.0027957,0.25176,0.047974,0.34439,2.1152,0.22865,1.426,0.78908,0.31528,73.8059,0.099357,73.8069,13.8013,0.041667,0.32589,0.094881,0.025824,0.087958,0.022262,0.16337,0.016137,
1,3,3878016801,8.7378,300,17,0.01311,0.33825,0.064455,0.46388,2.7149,0.29348,1.8123,0.9643,0.38529,52.857,0.087541,52.8582,11.3027,0.058824,0.51558,0.087743,0.021555,0.10726,0.02334,0.15937,0.017697,
1,3,400040591,8.7636,300,17,0.068065,1.2891,0.24564,1.0553,3.9555,0.42759,2.5768,1.5434,0.61668,172.9961,0.2456,172.9978,36.0862,0.058824,0.51383,0.050556,0.016792,0.07643,0.019955,0.064126,0.014859,
1,1,4068571367,13.7785,900,30,0.003455,0.28961,0.055187,0.37805,2.3192,0.25071,1.5037,0.92749,0.37058,67.4341,0.078148,67.4362,12.1042,0.033333,0.24826,0.046398,0.026048,0.050554,0.024398,0.05547,0.023508,
1,3,1764666939,14.189,300,17,0.0044896,0.41616,0.079301,0.90825,2.8551,0.30864,1.9757,0.96298,0.38476,117.4747,0.15453,117.4801,22.92,0.058824,0.47546,0.059483,0.026493,0.061863,0.018321,0.086975,0.028207,
0,2,3367268820,7.5092,900,30,0.00209,0.093296,0.067944,0.42691,1.5215,0.30429,1.9119,0.45308,0.56934,23.3423,0.075179,23.3431,7.2243,0.033333,0.2075,0.055092,0.026693,0.063975,0.028709,0.07961,0.023743,
0,2,956266170,7.5667,900,30,0.0021869,0.079735,0.058068,0.36485,1.37,0.274,1.7216,0.33607,0.42231,23.1719,0.061114,23.1729,6.1863,0.033333,0.15895,0.046459,0.023719,0.050113,0.024332,0.059666,0.022403,
4,1,2810082648,11.4932,300,17,0.019308,0.31708,0.077699,0.48022,2.877,0.24647,1.5679,0.87524,0.38856,49.8619,0.11725,49.8629,12.9217,0.058824,0.28587,0.09583,0.022165,0.11647,0.043599,0.17782,0.020868,
1,3,1753484901,9.0149,300,17,0.017103,0.50112,0.095491,0.75489,2.8783,0.31114,1.9719,0.97574,0.38986,116.8864,0.087855,116.8884,18.0163,0.058824,0.53049,0.072087,0.018959,0.094562,0.016537,0.13431,0.016897,
4,1,2744043819,12.1992,300,17,0.014069,0.33595,0.082323,0.50631,3.0327,0.25981,1.6288,0.81139,0.36022,50.6318,0.11205,50.6341,11.1336,0.058824,0.29937,0.07908,0.026245,0.087807,0.029622,0.12672,0.025704,
1,3,997167897,9.0068,300,17,0.014163,0.54128,0.10314,0.75071,2.993,0.32354,2.0563,1.0865,0.43411,79.6856,0.12376,79.6866,16.5679,0.058824,0.40786,0.063523,0.027192,0.061833,0.016406,0.074518,0.013201,
1,2,2801337838,16.2354,300,17,0.012909,0.37565,0.071583,0.57166,2.7632,0.2987,1.9179,1.3135,0.52483,67.3197,0.15805,67.3201,17.5913,0.058824,0.29794,0.09404,0.02244,0.1211,0.026215,0.17233,0.014885,
1,3,3254064875,16.8829,300,17,0.0085467,0.2056,0.039178,0.34589,2.0362,0.22012,1.3478,0.82908,0.33126,71.3841,0.075246,71.3859,11.7736,0.058824,0.36298,0.055621,0.01731,0.082713,0.020579,0.098719,0.017404,
4,1,1212144350,11.4451,300,17,0.031195,0.53045,0.12998,0.90889,3.7914,0.3248,2.1142,1.3789,0.61216,108.9007,0.19025,108.9091,18.8122,0.058824,0.36073,0.056824,0.020662,0.081208,0.027644,0.11694,0.021329,
1,2,406277985,17.305,600,24,0.0023475,0.15803,0.030114,0.33605,1.9686,0.21281,1.3733,0.58506,0.23376,36.2885,0.083569,36.2903,9.3934,0.041667,0.23438,0.065203,0.018671,0.073766,0.020395,0.10781,0.017452,
1,3,2807747246,9.1271,300,17,0.010512,0.33865,0.064531,0.57678,2.4682,0.26681,1.6611,1.068,0.42673,107.4914,0.062692,107.4928,15.436,0.058824,0.50484,0.081964,0.020747,0.089546,0.016498,0.17274,0.019287,
1,3,3956751588,19.8281,600,24,0.0063192,0.22182,0.042268,0.3505,2.0282,0.21925,1.3627,0.80142,0.32021,39.6084,0.072386,39.6094,8.4741,0.041667,0.39157,0.062775,0.01722,0.070574,0.023352,0.093947,0.01615,
1,3,3663696590,14.7772,300,17,0.0043712,0.62411,0.11893,0.69568,2.8565,0.30879,1.8661,1.2201,0.48749,110.9472,0.18924,110.9498,22.6374,0.058824,0.52757,0.052159,0.013094,0.067478,0.01388,0.097834,0.01017,
1,2,1489501113,13.2614,300,17,0.015747,0.33219,0.063301,0.73057,2.5792,0.27881,1.7938,0.80075,0.31994,60.4605,0.079566,60.4626,11.9708,0.058824,0.43514,0.10905,0.025457,0.15728,0.029002,0.18331,0.016615,
1,3,498062305,9.1142,300,17,0.010997,0.41679,0.079421,0.79764,2.8044,0.30316,1.9643,0.9453,0.3777,105.4227,0.095836,105.4251,18.3537,0.058824,0.51204,0.080034,0.023777,0.083641,0.021722,0.13341,0.023831,
1,1,1193539735,16.3312,900,30,0.005668,0.40393,0.076972,0.38359,2.2127,0.23919,1.4244,0.91638,0.36615,23.7943,0.074849,23.797,8.008,0.033333,0.22802,0.037488,0.023183,0.042706,0.023543,0.048455,0.023846,
1,2,67346658,13.0198,600,24,0.0021894,0.20197,0.038486,0.31956,2.2224,0.24025,1.4446,0.95214,0.38043,41.9685,0.070162,41.9688,8.9185,0.041667,0.26339,0.064448,0.024493,0.08417,0.026431,0.091031,0.020187,
4,1,1633665767,12.4689,600,24,0.008491,0.27811,0.068151,0.4421,2.7925,0.23923,1.5342,0.78991,0.35068,45.5077,0.079771,45.5093,7.7769,0.041667,0.32831,0.044226,0.022326,0.04928,0.019347,0.070171,0.019451,
1,2,2910550185,18.1843,900,30,0.0021543,0.2921,0.055661,0.54878,2.482,0.26831,1.7219,0.8452,0.33771,52.2231,0.10629,52.2257,12.3615,0.033333,0.15404,0.047903,0.023375,0.048542,0.02052,0.063482,0.020864,
1,2,453421698,9.186,300,17,0.014354,0.30923,0.058926,0.5668,2.8449,0.30753,1.9777,0.95455,0.3814,58.9957,0.11076,58.9965,12.7479,0.058824,0.31898,0.11153,0.033306,0.11263,0.021153,0.22209,0.027053,
1,2,121556142,13.0744,600,24,0.0045577,0.18625,0.035492,0.34447,1.9784,0.21387,1.3617,0.64724,0.25861,34.6308,0.084261,34.6323,9.4104,0.041667,0.20015,0.061846,0.024745,0.070998,0.024568,0.088003,0.020908,
1,2,2843992614,9.229,300,17,0.0159,0.32947,0.062783,0.71518,2.7718,0.29963,1.9222,0.78485,0.31359,48.6452,0.13771,48.6476,14.0567,0.058824,0.39095,0.15254,0.037196,0.14213,0.027086,0.26988,0.031258,
1,2,1967337250,13.1548,600,24,0.0093014,0.28565,0.054431,0.35124,2.1508,0.2325,1.3973,0.83186,0.33238,92.8787,0.078207,92.88,16.4931,0.041667,0.28992,0.082549,0.029341,0.088954,0.02503,0.13247,0.027088,
1,2,3215035784,13.1307,600,24,0.02022,0.44889,0.085538,0.47099,2.4657,0.26655,1.5876,1.0742,0.42919,76.955,0.12292,76.9578,16.3252,0.041667,0.24469,0.063666,0.034969,0.065633,0.026872,0.077977,0.021703,
1,2,2563772115,18.0215,900,30,0.0021109,0.2199,0.041902,0.35364,1.9932,0.21547,1.3686,0.81492,0.32561,77.0777,0.05845,77.0784,13.5035,0.033333,0.25026,0.063812,0.026079,0.065868,0.027668,0.086539,0.028873,
1,2,3072509535,9.1404,300,17,0.011647,0.347,0.066123,0.5329,2.5632,0.27708,1.6848,1.061,0.42394,97.0672,0.10392,97.0676,19.2149,0.058824,0.38005,0.095304,0.047535,0.10517,0.026702,0.12717,0.025403,
1,2,602727352,9.1316,300,17,0.011238,0.31116,0.059293,0.61662,2.5262,0.27308,1.767,0.72007,0.28771,128.6312,0.16648,128.6332,24.7538,0.058824,0.32307,0.10118,0.033805,0.14372,0.028366,0.16431,0.028319,
1,2,4283463484,13.2014,600,24,0.0086264,0.1939,0.036949,0.27266,1.9259,0.20819,1.2789,0.70668,0.28236,42.3482,0.10172,42.3499,11.3304,0.041667,0.19392,0.059646,0.028855,0.060816,0.023879,0.074385,0.020986,
0,2,2732623105,10.4089,300,17,0.014586,0.18332,0.13351,0.83885,2.1696,0.4339,2.7263,0.65559,0.82381,48.5575,0.13878,48.5587,12.7843,0.058824,0.31963,0.10589,0.034597,0.13894,0.025172,0.16392,0.023038,
0,2,708280870,10.4501,300,17,0.0057382,0.14229,0.10363,0.6511,2.0199,0.40396,2.5382,0.46925,0.58966,42.2483,0.1356,42.2493,11.2482,0.058824,0.30282,0.081261,0.033288,0.10858,0.032887,0.111,0.020365,
0,2,3695308508,10.467,300,17,0.0076259,0.14346,0.10448,0.65646,1.9904,0.39807,2.5012,0.53501,0.67229,40.8134,0.14066,40.8152,10.899,0.058824,0.34356,0.11427,0.026167,0.15009,0.027065,0.18128,0.016902,
0,2,4174556084,10.5136,300,17,0.012865,0.2279,0.16597,1.0428,2.2818,0.45634,2.8673,0.75181,0.94472,45.5945,0.12164,45.5955,12.5052,0.058824,0.25269,0.088957,0.034244,0.1165,0.025631,0.12568,0.024912,
4,2,1777146608,11.3253,300,17,0.011265,0.3983,0.097602,0.62203,3.3416,0.28627,1.7932,1.0078,0.44742,79.3551,0.18496,79.3584,19.8083,0.058824,0.26625,0.089841,0.024079,0.10669,0.023714,0.15833,0.028929,
0,2,3398896661,10.6107,300,17,0.0069328,0.15416,0.11227,0.70539,2.1511,0.4302,2.703,0.54404,0.68363,42.6087,0.13079,42.61,12.621,0.058824,0.35472,0.10082,0.027342,0.10232,0.022374,0.18285,0.030359,
0,2,3726083230,10.5724,300,17,0.012389,0.1378,0.10035,0.63053,1.8477,0.36954,2.3219,0.48939,0.61497,44.5295,0.14818,44.5306,13.423,0.058824,0.3572,0.1076,0.035225,0.13723,0.026953,0.14357,0.022425,
0,2,2834202531,12.0047,900,30,0.0013959,0.089128,0.064909,0.40783,1.4167,0.28332,1.7802,0.36243,0.45543,14.6732,0.081788,14.6739,4.9012,0.033333,0.29003,0.073003,0.035739,0.09062,0.043037,0.093895,0.037184,
1,3,1650217193,16.4557,900,30,0.012324,0.33151,0.063172,0.49465,2.36,0.25512,1.5539,0.91415,0.36526,79.3762,0.12601,79.3777,15.4891,0.033333,0.47564,0.058348,0.018798,0.066752,0.018132,0.084422,0.016796,
0,2,3669364912,10.6808,300,17,0.0037272,0.14455,0.10527,0.66141,1.8728,0.37455,2.3533,0.69917,0.87858,36.6388,0.10412,36.641,9.5109,0.058824,0.28342,0.091759,0.034918,0.12064,0.029354,0.12829,0.022855,
0,2,388226521,12.0177,900,30,0.0016286,0.099422,0.072406,0.45494,1.5236,0.30471,1.9145,0.43433,0.54578,27.4043,0.067295,27.4072,7.5004,0.033333,0.1541,0.045158,0.024558,0.058124,0.029899,0.058246,0.018936,
0,2,416341034,12.0834,900,30,0.0073538,0.10698,0.077908,0.48951,1.5801,0.31601,1.9855,0.52954,0.66542,35.6479,0.086623,35.6484,9.2865,0.033333,0.18786,0.053617,0.02345,0.063497,0.022876,0.071756,0.02023,
0,2,378261719,11.9627,900,30,0.010721,0.095538,0.069577,0.43716,1.5541,0.3108,1.9528,0.60401,0.75899,30.4564,0.078749,30.4567,8.7714,0.033333,0.19543,0.053172,0.024025,0.058537,0.022539,0.0849,0.027151,
1,2,3423584376,15.9068,900,30,0.0028335,0.47684,0.090865,0.4051,2.3837,0.25767,1.5275,1.7105,0.68346,36.7134,0.082739,36.7138,8.9838,0.033333,0.1632,0.041897,0.024421,0.047033,0.021645,0.052205,0.019473,
1,3,2112999492,9.2736,300,17,0.028594,0.45375,0.086465,0.6183,2.9118,0.31476,1.9055,1.1026,0.44056,110.2598,0.1844,110.2602,22.9064,0.058824,0.38429,0.053407,0.024887,0.059748,0.015661,0.062538,0.014168,
1,2,1228646335,16.0174,900,30,0.0014883,0.2822,0.053774,0.43851,2.1188,0.22904,1.4394,0.80045,0.31982,64.8505,0.092358,64.8509,12.7324,0.033333,0.22334,0.048593,0.022053,0.060098,0.01975,0.0663,0.022134,
0,2,2304009456,10.5502,300,17,0.012367,0.13933,0.10147,0.63754,1.8535,0.37068,2.3291,0.62606,0.78671,42.2921,0.099825,42.2957,11.3151,0.058824,0.20355,0.070117,0.02444,0.068496,0.028411,0.11105,0.025523,
1,3,1260824458,9.2885,300,17,0.0077118,0.27334,0.052087,0.54504,2.4519,0.26505,1.6718,0.79354,0.31706,63.2637,0.042682,63.2647,9.8816,0.058824,0.58915,0.055719,0.017953,0.050146,0.017604,0.0915,0.016555,
1,2,1290487633,16.0927,900,30,0.0033062,0.14208,0.027073,0.253,1.7304,0.18706,1.1743,0.66037,0.26385,28.319,0.04226,28.3193,5.7163,0.033333,0.25402,0.062833,0.024442,0.064011,0.025929,0.083842,0.025761,
0,2,966932462,12.1375,900,30,0.003426,0.092684,0.067498,0.42411,1.4474,0.28947,1.8188,0.34366,0.43184,24.6388,0.057551,24.6407,6.8134,0.033333,0.15807,0.054806,0.024902,0.051244,0.021235,0.074601,0.022,
4,1,3869264130,12.2649,300,17,0.055215,0.64065,0.15699,1.0982,4.1058,0.35173,2.2764,1.1632,0.51643,94.3583,0.18338,94.36,18.8145,0.058824,0.42101,0.056618,0.0274,0.07419,0.022677,0.096357,0.033433,
0,3,1562422756,6.4485,300,17,0.012238,0.15105,0.11,0.69117,1.9978,0.39954,2.5104,0.60945,0.76584,53.8567,0.1033,53.8584,12.0086,0.058824,0.36251,0.056382,0.016167,0.068381,0.019344,0.10567,0.017448,
4,1,1174541310,12.2221,600,24,0.020721,0.47459,0.1163,0.69742,3.5289,0.30231,1.8539,1.0053,0.44631,76.5849,0.18664,76.5852,21.5414,0.041667,0.16144,0.051517,0.023573,0.065969,0.022689,0.072293,0.022716,
0,3,2750319796,6.4282,300,17,0.016353,0.16121,0.1174,0.73768,1.9603,0.39205,2.4633,0.74215,0.93259,58.3052,0.115,58.309,13.4252,0.058824,0.44721,0.10072,0.018489,0.1257,0.016828,0.21089,0.021024,
0,3,3273591464,6.4329,300,17,0.020888,0.14484,0.10548,0.66275,1.9373,0.38744,2.4344,0.47434,0.59606,54.9862,0.11644,54.9879,12.6116,0.058824,0.46744,0.12718,0.021531,0.13224,0.018112,0.26525,0.022208,
0,3,482497328,6.4484,300,17,0.014603,0.1859,0.13538,0.85063,1.9999,0.39997,2.5131,0.51541,0.64766,82.6508,0.16081,82.6559,18.8337,0.058824,0.46774,0.075313,0.016893,0.12395,0.022115,0.1561,0.010701,
4,1,887201478,12.725,600,24,0.0099718,0.26917,0.065959,0.40681,2.8298,0.24243,1.519,0.81139,0.36022,29.4674,0.044466,29.4689,5.4284,0.041667,0.33389,0.045054,0.023583,0.05187,0.024174,0.060214,0.024922,
4,2,2199892301,7.946,900,30,0.0033244,0.2383,0.058395,0.37795,2.52,0.21589,1.3574,0.75691,0.33603,49.1724,0.078538,49.1741,8.5992,0.033333,0.28906,0.072095,0.023905,0.084235,0.027119,0.11191,0.018847,
4,1,3675765699,12.4123,300,17,0.034464,0.42753,0.10476,0.70143,3.637,0.31158,2.0111,1.1416,0.50684,66.1539,0.092128,66.1588,10.359,0.058824,0.27357,0.065435,0.019983,0.065667,0.016427,0.10702,0.019098,
1,2,173246260,16.2098,900,30,0.0068198,0.17657,0.033645,0.27928,1.861,0.20118,1.2616,0.59576,0.23804,23.5846,0.034819,23.5852,4.6828,0.033333,0.23942,0.061873,0.027273,0.062573,0.026787,0.085084,0.023986,
0,1,4163787883,7.5435,900,30,0.0063803,0.088588,0.064515,0.40536,1.4853,0.29705,1.8664,0.32465,0.40796,26.1202,0.065223,26.1233,7.3104,0.033333,0.22336,0.051249,0.020352,0.065041,0.022888,0.080364,0.018021,
1,2,4252959380,16.6108,300,17,0.010247,0.29313,0.055858,0.68437,2.5452,0.27513,1.7505,0.78016,0.31172,75.5524,0.15007,75.5532,17.823,0.058824,0.25496,0.094667,0.033416,0.088554,0.022888,0.18219,0.02646,
1,3,248739213,14.0829,300,17,0.0091399,0.27714,0.05281,0.63773,2.5133,0.27168,1.7645,0.59662,0.23838,89.0613,0.079956,89.0626,14.497,0.058824,0.40664,0.054177,0.025244,0.063869,0.023153,0.052726,0.017745,
0,1,3473347178,7.584,900,30,0.0049125,0.10136,0.073815,0.46379,1.6245,0.32489,2.0414,0.45139,0.56721,29.4347,0.080229,29.4357,8.3336,0.033333,0.20156,0.042447,0.025341,0.047444,0.023534,0.056549,0.0221,
1,2,2611260709,17.7139,600,24,0.0041901,0.25123,0.047874,0.37884,2.1128,0.2284,1.4249,0.78359,0.31309,39.6098,0.073404,39.6102,8.7953,0.041667,0.29949,0.064834,0.025575,0.085126,0.029828,0.0807,0.023395,
0,1,2535558886,7.5683,900,30,0.0013445,0.092272,0.067198,0.42222,1.4378,0.28755,1.8068,0.35868,0.45072,19.7418,0.074162,19.7431,5.3899,0.033333,0.19082,0.051502,0.029816,0.054409,0.026995,0.073167,0.027569,
0,1,834564389,7.6302,900,30,0.0052178,0.10359,0.075444,0.47403,1.5056,0.30111,1.8919,0.3375,0.42409,20.8965,0.089172,20.8977,6.1667,0.033333,0.22825,0.068409,0.031593,0.06696,0.033426,0.090117,0.028293,
0,2,3926150950,11.894,900,30,0.0030232,0.074489,0.054247,0.34085,1.36,0.27199,1.709,0.36053,0.45304,13.8121,0.079588,13.8126,4.3923,0.033333,0.2491,0.083346,0.03915,0.092606,0.045313,0.10645,0.043028,
0,2,4032063863,11.9917,900,30,0.0013045,0.084345,0.061425,0.38595,1.416,0.28319,1.7793,0.40643,0.51072,11.5864,0.073638,11.5869,3.8531,0.033333,0.33154,0.089599,0.041424,0.10515,0.041667,0.12504,0.041265,
0,2,974471886,11.9859,900,30,0.001394,0.086402,0.062923,0.39536,1.5142,0.30283,1.9028,0.37552,0.47188,14.3703,0.063976,14.371,4.1872,0.033333,0.22965,0.059587,0.030722,0.078239,0.036904,0.069582,0.026158,
0,2,2581829528,11.9946,900,30,0.0029981,0.072527,0.052819,0.33187,1.3458,0.26915,1.6911,0.38156,0.47947,16.3001,0.06164,16.3009,4.7957,0.033333,0.24597,0.082451,0.035074,0.087868,0.030213,0.11957,0.031626,
0,2,1285676171,11.954,900,30,0.0055015,0.078659,0.057285,0.35993,1.3869,0.27737,1.7428,0.36637,0.46038,23.6389,0.055545,23.6412,6.4984,0.033333,0.13786,0.04395,0.023351,0.046813,0.021851,0.058911,0.019744,
1,2,4218895174,16.1861,900,30,0.011296,0.30729,0.058556,0.38464,2.1973,0.23753,1.4361,1.1088,0.44303,67.4068,0.13187,67.4074,15.8582,0.033333,0.23234,0.066242,0.022731,0.084961,0.024817,0.10268,0.018645,
0,2,1718843764,11.9186,900,30,0.0044814,0.11026,0.080298,0.50453,1.5678,0.31356,1.9701,0.39789,0.49998,30.508,0.08472,30.5106,8.7166,0.033333,0.20073,0.051932,0.025095,0.063215,0.026568,0.078593,0.02638,
0,2,2052479276,12.0308,900,30,0.0017901,0.087747,0.063903,0.40151,1.4407,0.28813,1.8104,0.4674,0.58733,19.7309,0.058749,19.7342,6.0166,0.033333,0.26133,0.065058,0.024999,0.076424,0.024918,0.080758,0.024083,
0,2,454126327,11.9131,900,30,0.0026065,0.091085,0.066334,0.41679,1.4584,0.29168,1.8327,0.38382,0.48231,27.3041,0.08324,27.3051,7.1418,0.033333,0.21492,0.07178,0.031815,0.073434,0.025825,0.10526,0.031406,
1,3,2495656699,20.6018,300,17,0.024549,0.34924,0.06655,0.55204,2.5334,0.27386,1.6717,0.78537,0.3138,115.7154,0.13334,115.7166,20.2253,0.058824,0.50591,0.12241,0.032548,0.13103,0.026229,0.23827,0.01632,
1,3,1764342612,22.2062,900,30,0.0015245,0.18306,0.034884,0.36121,2.0112,0.21741,1.405,0.65921,0.26339,35.8387,0.038657,35.8393,6.0977,0.033333,0.32578,0.03916,0.019522,0.042211,0.015989,0.046738,0.017165,
0,1,461279211,7.5182,900,30,0.0042536,0.11161,0.081284,0.51073,1.6575,0.33149,2.0828,0.44656,0.56115,24.4837,0.061377,24.4839,7.2895,0.033333,0.18417,0.046663,0.024226,0.046153,0.021869,0.062589,0.021615,
1,2,2986568897,14.8887,600,24,0.0041744,0.3099,0.059054,0.37371,2.2156,0.2395,1.4643,0.8448,0.33754,67.2687,0.059129,67.2699,12.8907,0.041667,0.288,0.080721,0.029148,0.089296,0.027409,0.10329,0.022253,
0,1,1593354366,7.5387,900,30,0.0026221,0.10607,0.077245,0.48534,1.6066,0.3213,2.0188,0.51053,0.64153,14.4227,0.07326,14.4238,4.7562,0.033333,0.2309,0.063492,0.03427,0.066999,0.035766,0.081919,0.035227,
0,1,3618422720,7.737,900,30,0.0043357,0.079991,0.058254,0.36602,1.449,0.2898,1.8208,0.38737,0.48677,12.6158,0.044636,12.6167,3.3617,0.033333,0.19553,0.048388,0.028036,0.053019,0.02687,0.061705,0.026413,
0,1,4044049788,7.7348,900,30,0.003554,0.05984,0.043579,0.27381,1.2864,0.25727,1.6165,0.35181,0.44208,14.2103,0.036773,14.2127,4.1544,0.033333,0.1196,0.034769,0.024316,0.037575,0.024428,0.044705,0.023326,
1,3,771297650,9.1632,600,24,0.016997,0.25976,0.049499,0.54966,2.2717,0.24557,1.5814,0.89742,0.35857,51.2318,0.097001,51.2334,10.6577,0.041667,0.40593,0.088385,0.021488,0.095269,0.020875,0.16841,0.018411,
