simulated_process,response_process,seed,exec time,T,q_bartlett,cov lag 0 RMSE,spec density MSE - FRO,spec density RMSE - FRO,spec density R2MSE - FRO,spec density MSE - intmax,spec density RMSE - intmax,spec density R2MSE - intmax,spec density MSE - maxmax,spec density RMSE - maxmax,spec cross density MSE - L2,spec cross density RMSE - L2,spec cross density MSE - intmax,spec cross density RMSE - intmax,transfer: truncation parameter,transfer: RMSE,Z error train,Z error train (true dynamics),Z error test,Z error test (true dynamics),Z error train (holdout),Z error train (holdout true dynamics),
0,3,3237140656,12.2907,900,30,0.0019865,0.004577,0.073271,0.46038,0.3358,0.33539,2.1073,0.096578,0.60607,0.92629,0.057906,0.92647,1.2536,1,0.59474,0.21004,0.11221,0.22928,0.10963,0.22551,0.12361,
1,3,250273719,13.2866,300,17,0.0059873,0.018983,0.03401,0.51235,0.60894,0.21734,1.532,0.19897,0.17174,8.8009,0.05851,8.8013,4.4932,1,0.62655,0.118,0.048828,0.13236,0.046237,0.081765,0.039756,
1,3,1811589363,13.2706,300,17,0.0086393,0.068408,0.12256,0.56854,0.81732,0.29172,1.7999,0.51368,0.44338,51.0634,0.13396,51.0637,18.2295,1,0.74152,0.11863,0.056121,0.12536,0.051892,0.1052,0.041339,
1,3,2991082022,14.123,600,24,0.021264,0.043639,0.078187,0.38056,0.67653,0.24147,1.4807,0.46625,0.40244,5.1288,0.062196,5.1288,3.3358,1,0.57634,0.1171,0.060183,0.11269,0.054606,0.13883,0.069599,
4,1,2879707448,10.8756,300,17,0.0021482,0.014229,0.025613,0.7262,0.53772,0.27174,1.9128,0.27978,0.30876,2.5799,0.15186,2.5802,3.773,1,0.83971,0.5139,0.17381,0.60197,0.18591,0.58769,0.17351,
4,1,2581692600,10.8867,300,17,0.028847,0.018546,0.033383,0.67407,0.5302,0.26794,1.8426,0.19865,0.21923,1.6295,0.081788,1.6297,1.9897,1,0.67741,0.42881,0.15433,0.51742,0.15158,0.41797,0.13833,
4,1,2568578006,11.6944,600,24,0.0035285,0.017512,0.031521,0.61367,0.50701,0.25622,1.7731,0.20383,0.22494,2.0015,0.087868,2.0018,2.3566,1,0.59849,0.27716,0.1447,0.33972,0.16337,0.26747,0.144,
1,3,3930223303,13.3306,300,17,0.028343,0.067866,0.12159,0.74926,0.91585,0.32688,1.9789,0.45007,0.38848,14.0971,0.1693,14.0972,10.4916,1,0.80516,0.31783,0.087627,0.45127,0.090643,0.36929,0.074568,
1,3,3753803879,14.8673,900,30,0.01208,0.027719,0.049663,0.30471,0.60755,0.21685,1.329,0.29467,0.25434,8.9265,0.076234,8.9266,5.8373,1,0.71101,0.16392,0.061436,0.17198,0.056402,0.16691,0.062904,
1,3,1742357083,14.8443,900,30,0.0065116,0.023769,0.042586,0.33364,0.5301,0.1892,1.2624,0.42688,0.36846,3.4985,0.037798,3.4988,1.9894,1,0.69694,0.123,0.054757,0.1247,0.058505,0.13472,0.067175,
1,1,4198656644,13.5603,300,17,0.010895,0.03849,0.06896,0.5645,0.72493,0.25874,1.6811,0.37735,0.32571,4.12,0.26234,4.1202,5.8812,1,0.95253,0.19013,0.067304,0.24615,0.070699,0.26397,0.072511,
1,3,562367939,14.0384,600,24,0.0041838,0.031497,0.056431,0.47038,0.61236,0.21856,1.4627,0.37908,0.3272,16.8501,0.085707,16.8503,7.1632,1,0.67859,0.093315,0.051463,0.10974,0.045865,0.10312,0.050987,
1,3,1791137413,14.0047,600,24,0.0053619,0.01319,0.023632,0.31718,0.54406,0.19419,1.3592,0.23868,0.20602,6.1305,0.035016,6.1308,3.0356,1,0.71889,0.19732,0.066061,0.17644,0.068518,0.1802,0.065196,
4,1,178486360,11.6483,600,24,0.0090538,0.021982,0.039568,0.40733,0.50174,0.25356,1.6395,0.24353,0.26876,1.229,0.054411,1.2293,1.4509,1,0.58938,0.27818,0.15445,0.32119,0.1556,0.27132,0.15338,
4,1,4025618115,11.6692,600,24,0.029782,0.04989,0.089803,0.51906,0.5528,0.27936,1.717,0.30983,0.34193,10.933,0.096532,10.9334,7.6489,1,0.53351,0.18351,0.085862,0.19539,0.084543,0.20894,0.089648,
4,1,1805416369,12.4135,900,30,0.00311,0.011709,0.021077,0.32962,0.39412,0.19917,1.3791,0.24713,0.27273,2.6062,0.030739,2.6066,2.2436,1,0.73878,0.19937,0.1002,0.22848,0.10877,0.19471,0.078228,
1,3,2967544484,14.9208,900,30,0.0039895,0.01745,0.031264,0.2907,0.51858,0.18509,1.2354,0.27882,0.24066,7.0897,0.023682,7.0899,3.042,1,0.74861,0.20978,0.096008,0.21542,0.091546,0.19829,0.081795,
4,1,409508790,10.8005,300,17,0.018512,0.042664,0.076796,1.0673,0.66393,0.33552,2.3146,0.29116,0.32132,3.435,0.10491,3.4359,4.1481,1,0.83677,0.50213,0.13867,0.53575,0.12737,0.43971,0.12776,
1,3,2349474623,14.0982,600,24,0.0021246,0.011604,0.02079,0.38583,0.4806,0.17153,1.3048,0.1576,0.13603,5.7363,0.02439,5.7367,2.4006,1,0.77781,0.1746,0.073039,0.18317,0.080244,0.16118,0.074291,
4,1,1802371123,10.784,300,17,0.030807,0.086056,0.1549,0.71374,0.72231,0.36502,2.0369,0.49536,0.54667,80.7334,0.1759,80.7336,35.8722,1,0.26513,0.05044,0.027998,0.058848,0.026489,0.068049,0.032575,
1,1,567506094,14.4364,600,24,0.030361,0.058895,0.10552,0.54246,0.75732,0.2703,1.6487,0.50424,0.43524,6.3721,0.11347,6.3721,5.3766,1,0.75732,0.14261,0.050086,0.14549,0.060946,0.13969,0.044006,
1,3,2969392250,14.9038,900,30,0.0010658,0.011071,0.019835,0.34071,0.49642,0.17718,1.2494,0.25873,0.22333,3.1025,0.035821,3.1027,2.0513,1,0.85229,0.25556,0.076878,0.25838,0.07793,0.28217,0.075571,
1,3,4163977970,14.8959,900,30,0.0014684,0.015643,0.028028,0.32012,0.52802,0.18846,1.3206,0.25694,0.22178,12.8781,0.03448,12.8784,4.9764,1,0.76757,0.17091,0.065214,0.17278,0.061991,0.16094,0.059826,
4,2,1797100754,10.8834,300,17,0.0023677,0.013294,0.02393,0.88784,0.53095,0.26832,2.1453,0.144,0.15892,6.9974,0.024758,6.9975,3.9985,1,0.51912,0.12604,0.043834,0.13561,0.04735,0.10253,0.051003,
4,1,3898161166,10.7519,300,17,0.073996,0.080811,0.14546,0.85099,0.72228,0.365,2.2168,0.42152,0.46519,61.9923,0.12622,61.9925,27.3064,1,0.24568,0.051161,0.026155,0.055338,0.027723,0.037959,0.024263,
4,1,3003799062,12.2587,900,30,0.0030567,0.013865,0.024958,0.34596,0.41341,0.20892,1.3432,0.2841,0.31353,0.8305,0.1861,0.83069,1.8625,1,0.78993,0.75889,0.31748,0.71718,0.31581,0.87574,0.31298,
4,1,2876733543,12.2459,900,30,0.0052943,0.021803,0.039246,0.28651,0.46094,0.23294,1.437,0.29222,0.32249,2.3768,0.024111,2.3771,1.9656,1,0.69125,0.24185,0.089001,0.27742,0.094609,0.27283,0.094454,
4,1,120758930,11.6346,600,24,0.0021752,0.015251,0.027451,0.37406,0.45554,0.23021,1.5238,0.34819,0.38426,7.59,0.016814,7.5901,3.4873,1,0.20758,0.038135,0.025895,0.040313,0.027979,0.039976,0.020576,
4,1,451461312,11.5684,600,24,0.0071138,0.026317,0.047371,0.37637,0.49863,0.25198,1.572,0.27669,0.30535,1.2632,0.056978,1.2635,1.6441,1,0.68487,0.3645,0.15582,0.3809,0.162,0.3935,0.18288,
1,3,3013275510,14.8642,900,30,0.0013335,0.013385,0.023981,0.28633,0.48278,0.17231,1.2053,0.27055,0.23352,2.6872,0.033043,2.6874,1.794,1,0.55384,0.15121,0.080814,0.14692,0.07403,0.1788,0.08222,
4,1,1245570337,10.7718,300,17,0.0094062,0.089132,0.16044,0.99359,0.69594,0.35169,2.2048,0.49669,0.54814,53.2145,0.15471,53.2145,26.9545,1,0.55562,0.083982,0.032915,0.097651,0.039606,0.12655,0.039209,
4,1,3552774738,10.848,300,17,0.018813,0.019667,0.035402,0.72094,0.64979,0.32838,2.1756,0.30073,0.33188,6.6642,0.061783,6.6647,4.839,1,0.68272,0.2343,0.084361,0.30254,0.086548,0.26981,0.10078,
4,2,1254186912,10.7475,300,17,0.009902,0.016912,0.030443,1.419,0.62101,0.31383,2.4885,0.20065,0.22143,4.5421,0.037864,4.543,3.3515,1,0.45485,0.11873,0.067425,0.12874,0.066408,0.12614,0.056556,
4,2,3982272512,10.7972,300,17,0.021518,0.061541,0.11078,0.8416,0.69837,0.35293,1.9914,0.40312,0.44488,27.7359,0.14175,27.736,18.8695,1,0.69236,0.14076,0.058191,0.17167,0.058489,0.13342,0.063862,
4,2,3000971545,11.6572,600,24,0.0060421,0.017638,0.031749,0.38723,0.47008,0.23756,1.5281,0.21817,0.24077,5.9175,0.056539,5.9176,4.7453,1,0.53158,0.15852,0.07262,0.176,0.07229,0.16823,0.080302,
4,1,3579223172,11.6247,600,24,0.00080424,0.014122,0.02542,0.39139,0.49191,0.24859,1.6594,0.20091,0.22172,1.4992,0.064596,1.4996,1.9069,1,0.65624,0.45017,0.1555,0.48651,0.16759,0.52068,0.16926,
1,1,2670602558,15.2523,900,30,0.0082421,0.013916,0.024932,0.35016,0.50397,0.17988,1.2888,0.22096,0.19072,4.0242,0.02591,4.0246,2.0638,1,0.56465,0.14467,0.072261,0.13403,0.063324,0.14052,0.072963,
4,1,4034190001,12.2712,900,30,0.00066866,0.016738,0.030129,0.44751,0.42071,0.21261,1.425,0.27027,0.29827,2.9679,0.083378,2.9681,3.4842,1,0.6235,0.32063,0.17402,0.38318,0.17112,0.36958,0.15511,
4,1,3998792589,12.2715,900,30,0.01351,0.023753,0.042756,0.29846,0.43746,0.22107,1.3787,0.25869,0.28548,1.3851,0.06211,1.3853,1.6701,1,0.55944,0.30195,0.15456,0.32415,0.1485,0.35287,0.15619,
4,1,2413967682,10.8694,300,17,0.035857,0.034052,0.061295,0.59008,0.62605,0.31638,1.9408,0.30964,0.34172,17.6291,0.06117,17.6292,9.7038,1,0.68591,0.11672,0.038603,0.15592,0.036545,0.16432,0.049403,
4,1,2827672513,11.6039,600,24,0.0084938,0.025761,0.046371,0.48961,0.54138,0.27359,1.851,0.3406,0.37589,17.0013,0.050837,17.0015,8.5105,1,0.38763,0.056026,0.040148,0.060964,0.042243,0.055627,0.037759,
4,1,1573668954,11.5719,600,24,0.001193,0.012213,0.021983,0.48785,0.46451,0.23474,1.6375,0.19186,0.21174,1.3685,0.068833,1.3687,1.904,1,0.70088,0.43161,0.18282,0.48723,0.19164,0.37858,0.16856,
4,2,2176870142,11.5094,600,24,0.018525,0.028408,0.051134,0.38362,0.49082,0.24804,1.5382,0.52487,0.57924,45.5513,0.1407,45.5514,26.4294,1,0.56075,0.11428,0.039492,0.12326,0.045362,0.098968,0.030565,
4,2,2527781634,11.5162,600,24,0.036886,0.047773,0.085992,0.51927,0.5444,0.27511,1.6634,0.34533,0.3811,9.8211,0.093683,9.8214,7.7136,1,0.51587,0.17108,0.069738,0.20523,0.067133,0.18299,0.081419,
4,2,3576467083,12.2828,900,30,0.00321,0.010988,0.019778,0.35346,0.43595,0.22031,1.5498,0.22095,0.24384,8.8693,0.070722,8.8694,6.5832,1,0.42544,0.1155,0.057416,0.14542,0.059311,0.11599,0.04763,
4,1,619552599,12.2891,900,30,0.001264,0.016515,0.029728,0.37015,0.43864,0.22167,1.5532,0.2033,0.22436,0.8362,0.038277,0.83674,1.0367,1,0.54185,0.30968,0.1603,0.3165,0.15759,0.32871,0.15022,
1,2,1574649461,13.3596,300,17,0.0068183,0.010391,0.018617,0.39027,0.56742,0.20252,1.4732,0.27753,0.23955,8.9,0.051624,8.9008,4.8333,1,0.53306,0.17666,0.073296,0.18498,0.063959,0.22681,0.069382,
4,2,1093230803,10.6975,300,17,0.022404,0.048474,0.087255,0.70231,0.59769,0.30205,1.8601,0.36868,0.40688,3.959,0.0325,3.9594,2.9474,1,0.45064,0.16316,0.095078,0.16956,0.075724,0.14338,0.080579,
4,2,163856684,10.6769,300,17,0.0056348,0.020951,0.037712,0.75776,0.58196,0.2941,2.0294,0.2921,0.32236,7.945,0.038293,7.9452,4.866,1,0.55524,0.14859,0.068407,0.16055,0.06523,0.17284,0.069283,
4,1,3215700033,11.6652,600,24,0.0029635,0.016249,0.029248,0.34322,0.49143,0.24834,1.6275,0.25633,0.28288,0.7038,0.041363,0.70398,1.0124,1,0.71536,0.44426,0.20644,0.46908,0.19362,0.47808,0.21041,
4,1,3572859981,12.3634,900,30,0.00049185,0.0071782,0.012921,0.2427,0.37858,0.19132,1.3015,0.23264,0.25674,0.81076,0.049463,0.81102,1.1527,1,0.64501,0.36304,0.19584,0.41784,0.20799,0.38848,0.19501,
4,1,2818765603,12.3681,900,30,0.00072308,0.013132,0.023639,0.32336,0.38464,0.19438,1.301,0.17291,0.19082,13.2564,0.02889,13.2565,6.056,1,0.25459,0.044515,0.027903,0.045408,0.02772,0.049397,0.028559,
4,2,482699865,10.7426,300,17,0.013797,0.034442,0.061997,0.42093,0.56412,0.28508,1.6191,0.3547,0.39145,4.9042,0.061543,4.9045,3.9957,1,0.65246,0.21608,0.085893,0.24131,0.085213,0.23154,0.089474,
4,3,1256404903,10.7878,300,17,0.0054151,0.025767,0.046381,0.65962,0.52477,0.26519,1.8771,0.21666,0.2391,10.2347,0.051017,10.235,6.7356,1,0.72063,0.16672,0.055481,0.2435,0.058257,0.14336,0.064804,
4,2,3015557743,12.2209,900,30,0.0020997,0.013911,0.025041,0.35162,0.43052,0.21756,1.4464,0.2171,0.23958,6.6606,0.024668,6.6607,3.7674,1,0.38414,0.084956,0.050908,0.077897,0.04556,0.10002,0.046364,
4,2,2370730871,12.2332,900,30,0.00050635,0.012273,0.022091,0.38074,0.42122,0.21286,1.4528,0.18209,0.20096,4.4768,0.046896,4.477,3.6219,1,0.54074,0.16665,0.076004,0.18122,0.085812,0.16305,0.066006,
4,2,2371470864,11.6261,600,24,0.0043144,0.023621,0.042519,0.31812,0.45901,0.23196,1.4629,0.34915,0.38532,8.6312,0.081601,8.6315,6.9878,1,0.57726,0.18288,0.074576,0.20847,0.07406,0.20987,0.064532,
4,2,851313193,11.5673,600,24,0.0065095,0.011198,0.020157,0.30027,0.4206,0.21255,1.4385,0.22052,0.24336,3.0936,0.032034,3.0939,2.4008,1,0.53901,0.19539,0.08231,0.19598,0.079376,0.21604,0.07393,
1,2,480009005,14.2997,600,24,0.0051237,0.013869,0.024849,0.24909,0.52949,0.18898,1.2105,0.24907,0.21498,4.3939,0.044489,4.3941,2.7236,1,0.54256,0.12987,0.061165,0.13817,0.057087,0.16697,0.054615,
4,1,495566978,12.4032,900,30,0.0062159,0.025876,0.046577,0.38969,0.47911,0.24212,1.663,0.25781,0.28451,29.7133,0.062841,29.7134,13.2432,1,0.19872,0.043229,0.029094,0.043139,0.028957,0.052285,0.032925,
4,2,3334944725,10.7417,300,17,0.021781,0.027177,0.048919,1.1601,0.66578,0.33646,2.302,0.51832,0.57201,6.8507,0.068929,6.851,5.4455,1,0.55696,0.17764,0.071348,0.17393,0.077555,0.23148,0.082401,
4,2,1659267926,10.8539,300,17,0.0020327,0.020655,0.03718,0.77025,0.55969,0.28284,1.9444,0.31999,0.35314,14.2116,0.11339,14.2118,10.42,1,0.43728,0.14983,0.058491,0.17433,0.076653,0.19467,0.050531,
4,3,547840546,10.8106,300,17,0.0021246,0.027657,0.049783,0.58723,0.48107,0.24311,1.6751,0.34762,0.38362,3.0254,0.15775,3.0258,3.7511,1,0.97076,0.53391,0.12006,0.75047,0.17855,0.52461,0.1127,
4,3,3421047416,10.8114,300,17,0.0070559,0.024647,0.044365,0.87188,0.59423,0.3003,2.03,0.23109,0.25503,5.7033,0.058106,5.7036,4.277,1,0.91131,0.22408,0.077967,0.27929,0.081216,0.27866,0.08233,
4,3,657817093,11.6196,600,24,0.01695,0.028577,0.05144,0.64936,0.53793,0.27185,1.9082,0.25584,0.28235,26.6285,0.046924,26.6288,10.7647,1,0.63957,0.047613,0.023544,0.053886,0.022558,0.039455,0.02181,
4,2,1843098649,11.6373,600,24,0.011657,0.012295,0.022131,0.51133,0.46711,0.23605,1.6467,0.19171,0.21157,8.0612,0.027982,8.0614,4.5597,1,0.5003,0.094839,0.045932,0.094028,0.041012,0.094528,0.055342,
4,2,4132216570,12.2549,900,30,0.0048901,0.0077457,0.013942,0.29377,0.35182,0.1778,1.2995,0.23714,0.2617,3.4221,0.013359,3.4222,2.0931,1,0.51662,0.10451,0.049578,0.10842,0.048047,0.11452,0.050111,
4,2,2528788554,12.2826,900,30,0.0024062,0.010166,0.0183,0.32798,0.40896,0.20667,1.4374,0.16905,0.18657,4.5389,0.048858,4.5392,3.6675,1,0.49917,0.15181,0.074376,0.17874,0.081388,0.16058,0.07699,
4,2,2734502501,10.8916,300,17,0.011253,0.018158,0.032685,0.56913,0.52194,0.26376,1.7416,0.36683,0.40483,6.9059,0.038163,6.9062,4.6792,1,0.68455,0.19581,0.058588,0.23104,0.064759,0.26539,0.067348,
1,2,1431033072,15.2215,900,30,0.0071687,0.029765,0.053328,0.35034,0.67479,0.24085,1.5482,0.38097,0.32883,6.0437,0.060205,6.0438,3.8935,1,0.67008,0.17927,0.081587,0.18052,0.077262,0.19683,0.074619,
4,2,3670892052,11.5462,600,24,0.0035147,0.015898,0.028617,0.57254,0.46663,0.23581,1.701,0.25804,0.28477,6.6738,0.049951,6.6741,4.9183,1,0.67668,0.22227,0.073729,0.2467,0.090172,0.22665,0.074135,
4,3,2304462981,11.5137,600,24,0.0029988,0.018025,0.032445,0.37092,0.47463,0.23986,1.6032,0.24051,0.26543,30.261,0.029454,30.261,10.2391,1,0.4129,0.041823,0.027073,0.02918,0.012918,0.038859,0.015788,
4,2,4267639731,11.6479,600,24,0.024428,0.024593,0.044268,0.45262,0.55232,0.27912,1.733,0.33116,0.36547,9.4923,0.073633,9.4924,6.8454,1,0.64586,0.20347,0.08139,0.25906,0.079055,0.19879,0.076086,
4,3,2360635519,11.5594,600,24,0.010702,0.023135,0.041643,0.43352,0.51251,0.259,1.6825,0.26261,0.28981,4.2934,0.081932,4.2934,3.7214,1,0.69357,0.28812,0.093593,0.32815,0.094378,0.35341,0.081322,
4,2,1663586173,12.325,900,30,0.0034372,0.010759,0.019367,0.39063,0.41706,0.21076,1.4853,0.17781,0.19623,2.0556,0.020734,2.0558,1.5504,1,0.51716,0.15968,0.07574,0.18193,0.081776,0.18215,0.071307,
4,3,3010141088,12.3341,900,30,0.0058676,0.026466,0.04764,0.51996,0.51225,0.25887,1.7104,0.29623,0.32691,3.3401,0.069045,3.3406,3.3045,1,0.74452,0.28794,0.10655,0.33106,0.098602,0.21107,0.10321,
4,3,2675563386,10.7412,300,17,0.0038411,0.055618,0.10011,0.6772,0.65775,0.33239,2.0516,0.41792,0.46121,3.9568,0.10416,3.9572,4.2411,1,0.91382,0.46494,0.15774,0.50541,0.15636,0.43605,0.1313,
4,3,887712143,10.7336,300,17,0.051691,0.085032,0.15306,0.96995,0.71265,0.36014,2.1678,0.4575,0.50489,25.5279,0.24456,25.5282,18.9985,1,0.71127,0.25469,0.064675,0.27689,0.067458,0.31383,0.06424,
4,2,3497323490,11.6131,600,24,0.0041774,0.016325,0.029385,0.46965,0.46606,0.23553,1.5572,0.25955,0.28643,6.4417,0.0199,6.4418,3.4726,1,0.39207,0.075621,0.041447,0.095141,0.041866,0.077931,0.045715,
4,2,3874271418,12.327,900,30,0.0056733,0.012013,0.021623,0.33565,0.3857,0.19491,1.2711,0.23914,0.26391,7.6724,0.024521,7.6725,4.2215,1,0.46145,0.085385,0.046088,0.0819,0.042195,0.08653,0.045505,
1,3,3664030753,13.4432,300,17,0.014662,0.033275,0.059618,0.46161,0.77976,0.27831,1.8949,0.40672,0.35106,5.8544,0.10601,5.8544,4.475,1,0.64765,0.24443,0.079182,0.25489,0.071731,0.25549,0.064604,
0,1,922289659,10.1023,300,17,0.010357,0.0067324,0.10777,0.67717,0.41013,0.40963,2.5738,0.12454,0.78156,2.4499,0.10968,2.45,2.9095,1,0.45586,0.18228,0.1023,0.21105,0.094589,0.19898,0.087958,
4,3,295677306,10.6149,300,17,0.025782,0.066512,0.11972,0.89673,0.7081,0.35784,2.3764,0.32761,0.36154,15.9533,0.20938,15.954,14.2933,1,0.77489,0.29978,0.097499,0.44368,0.10637,0.22792,0.070908,
4,3,1943900027,12.2085,900,30,0.0016526,0.0078336,0.014101,0.34205,0.37272,0.18836,1.3724,0.15434,0.17033,2.452,0.0075401,2.4523,1.3324,1,0.65538,0.095729,0.038572,0.10229,0.036058,0.083718,0.032598,
4,2,367643515,12.3389,900,30,0.00079972,0.012341,0.022214,0.29484,0.41433,0.20938,1.4435,0.21771,0.24026,7.0497,0.019817,7.0498,3.7104,1,0.33894,0.064516,0.039643,0.073974,0.037225,0.060153,0.035858,
4,3,4158563128,12.2068,900,30,0.013751,0.022697,0.040856,0.45188,0.50735,0.25639,1.577,0.30145,0.33268,3.8054,0.079079,3.8059,3.39,1,0.66425,0.24125,0.10332,0.27053,0.097368,0.28562,0.098538,
4,3,2496010004,11.6335,600,24,0.028755,0.029695,0.053452,0.4089,0.53968,0.27273,1.6554,0.28105,0.31016,24.5373,0.093307,24.5377,13.9678,1,0.85155,0.15948,0.039923,0.17095,0.042464,0.17507,0.043047,
4,3,2668222435,11.5188,600,24,0.0016666,0.025688,0.046239,0.53603,0.53,0.26784,1.697,0.27441,0.30283,21.9599,0.041271,21.9604,8.9989,1,0.38348,0.049669,0.024575,0.049484,0.023257,0.059201,0.024962,
4,2,4011178590,12.4471,900,30,0.00074556,0.012876,0.023178,0.33808,0.40059,0.20244,1.417,0.27351,0.30184,7.2706,0.0247,7.2707,4.369,1,0.49229,0.093809,0.051671,0.093121,0.045394,0.098772,0.052178,
4,3,1177906268,10.7663,300,17,0.0020202,0.015229,0.027413,0.54156,0.49494,0.25012,1.7031,0.24973,0.2756,10.5004,0.076694,10.501,6.6999,1,0.76264,0.19568,0.068663,0.27626,0.062148,0.20766,0.063618,
0,1,3273751814,10.1742,300,17,0.01352,0.005448,0.087213,0.54797,0.35172,0.35129,2.2072,0.085017,0.53352,1.8539,0.12486,1.8541,2.5349,1,0.58871,0.45622,0.16853,0.47599,0.11909,0.55294,0.20055,
0,1,2467451106,10.0488,300,17,0.014605,0.005776,0.092465,0.58098,0.37997,0.37951,2.3845,0.093961,0.58965,1.0446,0.046813,1.0448,1.2387,1,0.33602,0.12701,0.080286,0.13626,0.083757,0.16695,0.081881,
0,1,2968318105,10.926,600,24,0.0098377,0.0046044,0.073708,0.46312,0.34919,0.34876,2.1913,0.091459,0.57395,1.0243,0.081121,1.0246,1.567,1,0.68498,0.3802,0.13782,0.46135,0.13939,0.32246,0.13043,
4,3,2496849443,10.8658,300,17,0.025601,0.020291,0.036524,0.60593,0.59668,0.30153,2.0307,0.24803,0.27373,31.5906,0.10172,31.5908,15.9011,1,0.4778,0.091849,0.044158,0.074459,0.041078,0.069477,0.029546,
4,3,1990243492,11.6123,600,24,0.0026378,0.0091567,0.016482,0.35697,0.43947,0.22209,1.5498,0.18114,0.1999,3.151,0.029522,3.1514,2.1107,1,0.61276,0.10504,0.053644,0.13195,0.062685,0.087677,0.051559,
1,3,1940410591,14.3356,600,24,0.0053804,0.014026,0.025131,0.31538,0.51918,0.1853,1.283,0.26685,0.23033,9.4865,0.043001,9.4866,4.3987,1,0.71916,0.12398,0.040283,0.13707,0.045669,0.11455,0.037823,
4,3,2230055517,12.1547,900,30,0.00054369,0.018294,0.03293,0.38111,0.4375,0.22109,1.4586,0.24955,0.2754,2.5516,0.051617,2.5518,2.3659,1,0.58031,0.19735,0.095096,0.23017,0.10828,0.24534,0.09444,
4,3,1310182299,12.2285,900,30,0.0090341,0.01754,0.031572,0.37709,0.4394,0.22205,1.3815,0.26228,0.28945,7.7853,0.06502,7.7854,5.6879,1,0.48196,0.10579,0.064566,0.11388,0.053789,0.08348,0.049407,
4,3,2061173213,10.9047,300,17,0.0061095,0.023927,0.043069,0.81952,0.56016,0.28308,1.9247,0.26923,0.29712,19.2795,0.070984,19.2799,11.3878,1,0.77984,0.18448,0.042722,0.19649,0.054552,0.19201,0.039221,
4,3,416258156,11.587,600,24,0.003968,0.014243,0.025639,0.43562,0.46035,0.23264,1.5851,0.22217,0.24519,2.4813,0.030353,2.4815,2.0006,1,0.67197,0.24958,0.10342,0.29186,0.098038,0.23959,0.10225,
0,1,1036219489,10.902,600,24,0.0014438,0.0046762,0.074859,0.47035,0.30263,0.30226,1.8991,0.089137,0.55938,1.1192,0.060347,1.1195,1.4917,1,0.50414,0.19559,0.11202,0.2253,0.10071,0.23734,0.10902,
0,1,1434399512,10.8727,600,24,0.0039448,0.0041353,0.0662,0.41595,0.33283,0.33242,2.0887,0.086399,0.5422,1.8558,0.088847,1.856,2.1603,1,0.36442,0.14018,0.10024,0.14131,0.099461,0.15705,0.11081,
0,1,3010347905,11.653,900,30,0.0025999,0.0038446,0.061545,0.3867,0.3017,0.30133,1.8933,0.085454,0.53627,1.0221,0.046008,1.0225,1.2898,1,0.18941,0.10159,0.087698,0.11677,0.097496,0.11338,0.087504,
4,3,2640108283,11.65,600,24,0.0032705,0.0097095,0.017477,0.36748,0.4021,0.2032,1.4927,0.22214,0.24515,1.0344,0.052078,1.0346,1.267,1,0.55187,0.29684,0.10886,0.30781,0.11727,0.28986,0.11864,
4,3,4207052502,12.2981,900,30,0.0088604,0.01957,0.035227,0.43491,0.43935,0.22203,1.5421,0.39668,0.43778,8.2534,0.031871,8.2536,4.4133,1,0.60203,0.082728,0.036067,0.093281,0.034917,0.061213,0.029246,
0,1,2843097201,10.1272,300,17,0.010348,0.007085,0.11342,0.71264,0.42671,0.42618,2.6778,0.11232,0.70488,1.9378,0.16329,1.9382,2.6755,1,0.72578,0.50006,0.14012,0.62706,0.14711,0.57379,0.12272,
0,1,3533322609,10.0817,300,17,0.0088289,0.005265,0.084284,0.52957,0.38361,0.38314,2.4073,0.11745,0.73706,1.8342,0.084077,1.8345,2.1461,1,0.37314,0.14621,0.098231,0.17861,0.096741,0.15141,0.083772,
1,3,482209755,15.1515,900,30,0.0026524,0.011739,0.021033,0.2559,0.49445,0.17648,1.2328,0.30908,0.26678,1.8238,0.03575,1.8241,1.3567,1,0.71119,0.16611,0.066031,0.16366,0.067903,0.19722,0.068519,
4,3,2299420048,11.5775,600,24,0.00092514,0.026048,0.046886,0.55654,0.50659,0.25601,1.6968,0.23673,0.26126,16.082,0.048574,16.0823,7.4254,1,0.55232,0.077908,0.035605,0.081365,0.04014,0.074503,0.02712,
0,2,1806575263,10.0309,300,17,0.011517,0.0057725,0.092409,0.58062,0.41829,0.41778,2.625,0.1369,0.85911,2.065,0.092443,2.0651,2.5443,1,0.4056,0.18356,0.11334,0.18636,0.10205,0.18426,0.085618,
0,1,1100304378,11.5403,900,30,0.0022108,0.0037967,0.060779,0.38189,0.32722,0.32682,2.0535,0.09157,0.57465,1.1977,0.062614,1.1981,1.621,1,0.24364,0.12652,0.10885,0.13059,0.099692,0.14345,0.12755,
0,1,322491078,11.5024,900,30,0.0044724,0.0044597,0.071392,0.44857,0.33243,0.33203,2.0862,0.086618,0.54357,0.6502,0.11323,0.65043,1.3846,1,0.59068,0.38272,0.23074,0.41694,0.22583,0.42775,0.21491,
4,3,3051073656,12.2644,900,30,0.004642,0.016342,0.029417,0.42411,0.47403,0.23955,1.6083,0.3572,0.3942,1.7339,0.04283,1.7343,1.6868,1,0.73437,0.2429,0.12314,0.28738,0.12618,0.27824,0.11257,
